case_id,category,matched_text,context
sikkim_2018_117464773,declarations_confessions,confession,"tement of a-1 that he believed that the confession was voluntarily made. in our view, nazi"
sikkim_2018_117464773,declarations_confessions,confession,"gistrate on 25-6-1973 for recording his confession, he was given two hours' time to reflec"
sikkim_2018_117464773,declarations_confessions,confession,"accused that he was not bound to make a confession and that if he did so, it might be used"
sikkim_2018_117464773,declarations_confessions,confession,"m, the magistrate went on to record his confession. failure of the recording magistrate to"
sikkim_2018_117464773,declarations_confessions,confession,the accused to satisfy himself that the confession was voluntary so as to enable him to gi
sikkim_2018_117464773,declarations_confessions,confession,"immediately before the recording of his confession by the magistrate and, therefore, could"
sikkim_2018_117464773,declarations_confessions,confession,the accused to satisfy himself that the confession was being made voluntarily can be said
sikkim_2018_117464773,declarations_confessions,confession,"her that she was not bound to make any confession and that if she did so, it might be use"
sikkim_2018_117464773,declarations_confessions,confession,rily that he proceeded on to record her confession. it also appears from his evidence that
sikkim_2018_117464773,declarations_confessions,confession,pw 62 has stated that he believed that confession that a-1 made was voluntary. in our vie
sikkim_2018_117464773,declarations_confessions,confession,"accused that he was not bound to make a confession and that if he did so, it might be used"
sikkim_2018_117464773,declarations_confessions,confession,"any question to him to satisfy that the confession was being voluntarily made although, an"
sikkim_2018_117464773,declarations_confessions,confession,"ot at all justified in entertaining the confession as a voluntary one, observing that mere"
sikkim_2018_117464773,declarations_confessions,confession,"accused that he was not bound to make a confession and if he did so, it might be used agai"
sikkim_2018_117464773,declarations_confessions,confession,f upon questioning the accused that the confession was being voluntarily made. in the case
sikkim_2018_117464773,declarations_confessions,confession,"oath on an accused while recording his confession is unconstitutional, prohibited, unlawf"
sikkim_2018_117464773,declarations_confessions,confession,inistered on an accused while recording confession seems to date back to the period in eng
sikkim_2018_117464773,declarations_confessions,confession,oath on an accused while recording his confession may lead to an inference that the accus
sikkim_2018_117464773,declarations_confessions,confession,roubles the judicial mind to accept the confession as voluntary. to hold that this illegal
sikkim_2018_117464773,declarations_confessions,confession,ster oath on an accused while recording confession.to allow the said prohibition and illeg
sikkim_2018_117464773,declarations_confessions,confession,g of oath to an accused while recording confession without anything more may lead to an in
sikkim_2018_117464773,declarations_confessions,confession,"more may lead to an inference that the confession was not voluntary. however, there could"
sikkim_2018_117464773,declarations_confessions,confession,ofsection 164and281cr.p.c and that the confession was voluntary and truthful and no oath
sikkim_2018_117464773,declarations_confessions,confession,dministered but inspite of the same the confession was recorded in the prescribed form for
sikkim_2018_117464773,declarations_confessions,confession,ilure to record the otherwise voluntary confession was not in the proper form only and did
sikkim_2018_117464773,declarations_confessions,confession,only and did not injure the accused the confession may be admitted in evidence. we answer
sikkim_2018_117464773,procedural_docs,ex,"the accused by p. w. 1 before recording ex. p. 4 the confessional statement, is an"
sikkim_2018_117464773,procedural_docs,ex,"statement, is an illegality and hence, ex. p. 4 loses its evidentiary value. it i"
sikkim_2018_117464773,procedural_docs,exhibit,o hold that the confessional statement (exhibit p8) is inadmissible and the same is not
sikkim_2018_117464773,procedural_docs,exhibit,"tion as to whether in the charge-sheet, exhibit-4 was read over to him and whether he32"
sikkim_2018_117464773,procedural_docs,ex,is the history of the opposition to the ex officio oath of the ecclesiastical cour
sikkim_2018_117464773,procedural_docs,ex,y. i. [history of the opposition to the ex officio oath of the ecclesiastical cour
sikkim_2018_117464773,procedural_docs,ex,"would become irrelevant. or proceeding ""ex officio mero"" - became a favorite one f"
sikkim_2018_117464773,procedural_docs,ex,"the accused could not be put to answer ""ex officio mero"" without some sort of witn"
sikkim_2018_117464773,procedural_docs,ex,"bad repute; and in this sense on oath ""ex officio"" (as it came to be called) migh"
sikkim_2018_117464773,procedural_docs,ex,"ismatics under elizabeth and jams, the ""ex officio"" proceeding, lawful enough on i"
sikkim_2018_117464773,procedural_docs,ex,"did not insist on something more than ""ex officio"" [84(1) political science quart"
sikkim_2018_117464773,procedural_docs,ex,attention to the fact that even though ex officio oaths were abolished in60crimin
sikkim_2018_117464773,procedural_docs,ex,"e oath to be an oath of inquiry,"" i.e., ex officio, ""and of the same nature as the"
sikkim_2018_117464773,procedural_docs,ex,"0 in reparation. - that is, was it the ""ex officio"" proceeding only that was aboli"
sikkim_2018_117464773,procedural_docs,ex,"high commission are abolished, and the ""ex officio"" oath to answer criminal charge"
sikkim_2018_117464773,procedural_docs,exhibit,nation (as indeed the foregoing details exhibit) lies in the principle of the associati
sikkim_2018_117464773,procedural_docs,ex,"nd judicial history"" 94. the use of the ex officio oath by the ecclesiastical cour"
sikkim_2018_117464773,procedural_docs,ex,"went on to vehemently oppose the use of ex officio oaths, and the parliament of th"
sikkim_2018_117464773,procedural_docs,ex,at day the accused made an application (ex. pw 11-a) stating that he wanted to mak
sikkim_2018_117464773,procedural_docs,ex,d. dr vijay kumar stated in his report (ex. pw 11-b) that in his opinion the accus
sikkim_2018_117464773,procedural_docs,ex,to make his statement. it appears from ex. pw 11-b-2 as well as from the question
sikkim_2018_117464773,procedural_docs,ex,"answers which were put to the accused (ex. pw 11-b-3) that the link magistrate, s"
sikkim_2018_117464773,procedural_docs,ex,d thereafter the confessional statement ex. pw 11-c was recorded by the link magis
sikkim_2018_117464773,procedural_docs,ex,"of the magistrate, shri bharat bhushan (ex. pw 11) that the confessional statement"
sikkim_2018_117464773,witness_testimony,deposition,ed in the prescribed form for recording deposition or statement of witness giving an impre
sikkim_2018_117464773,legal_deeds,receipt,"laration of a-1. 23. on 24-8-2001, upon receipt of an application moved by superintende"
sikkim_2018_117464773,declarations_confessions,confession,titutional and legal acceptability of a confession recorded undersection 164crpc is not wh
sikkim_2018_117464773,declarations_confessions,confession,awyer regarding the consequences of the confession. the true test is whether or not the co
sikkim_2018_117464773,declarations_confessions,confession,on. the true test is whether or not the confession is voluntary. if a doubt is created reg
sikkim_2018_117464773,declarations_confessions,confession,"ated regarding the voluntariness of the confession, notwithstanding the safeguards stipula"
sikkim_2018_117464773,declarations_confessions,confession,rai) 164 it has to be trashed; but if a confession is established as voluntary it must be
sikkim_2018_117464773,declarations_confessions,confession,ering certain magistrates to record any confession or statement. the second part i.e. sub
sikkim_2018_117464773,declarations_confessions,confession,ding the accused and to ensure that the confession is voluntary and not made on account of
sikkim_2018_117464773,declarations_confessions,confession,"sfaction that the accused is making the confession voluntarily without any inducement, thr"
sikkim_2018_117464773,declarations_confessions,confession,e the magistrate proceeds to record the confession. the third part comprising of sub secti
sikkim_2018_117464773,declarations_confessions,confession,"nner in which a statement (other than a confession) was to be recorded. mr. j. b. pradhan,"
sikkim_2018_117464773,declarations_confessions,confession,"ccused and therefore the recording of a confession on oath is prohibited.however, if there"
sikkim_2018_117464773,declarations_confessions,confession,c. had in fact been followed and if the confession is not recorded in proper form as presc
sikkim_2018_117464773,declarations_confessions,confession,as no application to the recording of a confession of an accused under23criminal appeal no
sikkim_2018_117464773,declarations_confessions,confession,to find out whether he had recorded the confession as per section 164cr.p.c in the light o
sikkim_2018_117464773,declarations_confessions,confession,"umstances, hereinafter mentioned."" ""24. confession caused by inducement, threat or promise"
sikkim_2018_117464773,declarations_confessions,confession,en irrelevant in criminal proceeding.-a confession made by an accused person is irrelevant
sikkim_2018_117464773,declarations_confessions,confession,"iminal proceeding, if the making of the confession appears to the court to have been cause"
sikkim_2018_117464773,declarations_confessions,confession,"vol. i.) however, before acting upon a confession the court must be satisfied that it was"
sikkim_2018_117464773,declarations_confessions,confession,"t it was freely and voluntarily made. a confession by hope or promise of advantage, reward"
sikkim_2018_117464773,declarations_confessions,confession,itute evidence against the maker of the confession. the confession should have been made w
sikkim_2018_117464773,declarations_confessions,confession,gainst the maker of the confession. the confession should have been made with full knowled
sikkim_2018_117464773,declarations_confessions,confession,e of the nature and consequences of the confession. if any reasonable doubt is entertained
sikkim_2018_117464773,declarations_confessions,confession,"satisfied, the court should eschew the confession from consideration. so also the authori"
sikkim_2018_117464773,declarations_confessions,confession,"on. so also the authority recording the confession, be it a magistrate or some other statu"
sikkim_2018_117464773,declarations_confessions,confession,"he accused has come forward to make the confession in an atmosphere free from fear, duress"
sikkim_2018_117464773,declarations_confessions,confession,acthas excluded the admissibility of a confession made to the police officer. 30.section
sikkim_2018_117464773,declarations_confessions,confession,followed by the magistrate recording a confession so as to ensure the voluntariness of th
sikkim_2018_117464773,declarations_confessions,confession,o as to ensure the voluntariness of the confession and the accused being placed in a situa
sikkim_2018_117464773,declarations_confessions,confession,him to answer in hopes of extracting a confession which would suffice? and in the last me
sikkim_2018_117464773,declarations_confessions,confession,the constitution of india and covers a confession not made voluntarily. to compel is to c
sikkim_2018_117464773,declarations_confessions,confession,"as jurisdiction in the case, record any confession or statement made to him in the course"
sikkim_2018_117464773,declarations_confessions,confession,the inquiry or trial: provided that any confession or statement made under this sub- secti
sikkim_2018_117464773,declarations_confessions,confession,of an offence: provided further that no confession shall be recorded by a police officer o
sikkim_2018_117464773,declarations_confessions,confession,"strate shall, before recording any such confession, explain to the person making it that h"
sikkim_2018_117464773,declarations_confessions,confession,"aking it that he is not bound to make a confession and that, if he does so, it may be used"
sikkim_2018_117464773,declarations_confessions,confession,"he magistrate shall not record any such confession unless, upon questioning the person mak"
sikkim_2018_117464773,declarations_confessions,confession,"untarily. (3) if at any time before the confession is recorded, the person appearing befor"
sikkim_2018_117464773,declarations_confessions,confession,"ates that he is not willing to make the confession, the magistrate shall not authorise the"
sikkim_2018_117464773,declarations_confessions,confession,person in police custody. (4) any such confession shall be recorded in the manner provide
sikkim_2018_117464773,declarations_confessions,confession,hall be signed by the person making the confession; and the magistrate shall make a memora
sikkim_2018_117464773,declarations_confessions,confession,"o (name) that he is not bound to make a confession and that, if he does so, any confession"
sikkim_2018_117464773,declarations_confessions,confession,"confession and that, if he does so, any confession he may make may be78criminal appeal no."
sikkim_2018_117464773,declarations_confessions,confession,nce against him and i believe that this confession was voluntarily made. it was taken in m
sikkim_2018_117464773,declarations_confessions,confession,trial.] (6) the magistrate recording a confession or statement under this section shall f
sikkim_2018_117464773,declarations_confessions,confession,"crpc, what is to be ensured is that the confession is made voluntarily by the offender, th"
sikkim_2018_117464773,declarations_confessions,confession,on concerned's mindset while making the confession was uninfluenced by any external factor
sikkim_2018_117464773,declarations_confessions,confession,prior to the time of the making of the confession he was in a free state of mind and was
sikkim_2018_117464773,declarations_confessions,confession,"d his mind in any manner for making the confession, that the statement was made in the pre"
sikkim_2018_117464773,declarations_confessions,confession,"te and none else, that while making the confession there was no other person present other"
sikkim_2018_117464773,declarations_confessions,confession,"he expressed his desire not to make the confession after appearing before the magistrate,"
sikkim_2018_117464773,declarations_confessions,confession,ed to be kept in mind while recording a confession made undersection 164crpc in order to e
sikkim_2018_117464773,declarations_confessions,confession,ion 164crpc in order to ensure that the confession was recorded at the free will of the ac
sikkim_2018_117464773,declarations_confessions,confession,"factor. therefore, while considering a confession so recorded and relied upon by the pros"
sikkim_2018_117464773,declarations_confessions,confession,"is, therefore, to carefully analyse the confession keeping in mind the above factors and i"
sikkim_2018_117464773,declarations_confessions,confession,"ge develops any iota of doubt about the confession so recorded, the same will have to be r"
sikkim_2018_117464773,declarations_confessions,confession,"violated or given a go-by to reject the confession outright. therefore, if the sessions ju"
sikkim_2018_117464773,declarations_confessions,confession,"ns judge has chosen to rely upon such a confession recorded undersection 164crpc, the appe"
sikkim_2018_117464773,declarations_confessions,confession,the courts below in having accepted the confession as having been made in its true spirit
sikkim_2018_117464773,declarations_confessions,confession,"and only thereafter the contents of the confession can be examined."" ""281. record of exami"
sikkim_2018_117464773,declarations_confessions,confession,on 281.-(1) if any court before which a confession or other statement of an accused person
sikkim_2018_117464773,declarations_confessions,confession,"appeal, reference and revision."" ""5. a confession duly recorded undersection 164would no"
sikkim_2018_117464773,declarations_confessions,confession,"of that act. mr dixit, who recorded the confession in this case was a second class magistr"
sikkim_2018_117464773,declarations_confessions,confession,"ate government to record a statement or confession undersection 164of the code. the trial,"
sikkim_2018_117464773,declarations_confessions,confession,magistrate of the first class records a confession undersection 164but does not follow the
sikkim_2018_117464773,declarations_confessions,confession,"n in that section, oral evidence of the confession is inadmissible. nazir ahmed case [lr 6"
sikkim_2018_117464773,declarations_confessions,confession,"uthorised to do so purports to record a confession undersection 164, and on that basis adm"
sikkim_2018_117464773,declarations_confessions,confession,ate could not give oral evidence of the confession made to him which he had purported to r
sikkim_2018_117464773,declarations_confessions,confession,f the court before which a statement or confession of the accused person purporting to be
sikkim_2018_117464773,declarations_confessions,confession,"ts. 104.section 164, however, makes the confession before a magistrate admissible in evide"
sikkim_2018_117464773,declarations_confessions,confession,e in evidence. the manner in which such confession is to be recorded by the magistrate is
sikkim_2018_117464773,declarations_confessions,confession,"eks to protect an accused from making a confession, which may include a confession before"
sikkim_2018_117464773,declarations_confessions,confession,"aking a confession, which may include a confession before a magistrate, still as may be un"
sikkim_2018_117464773,declarations_confessions,confession,"between two questions, (1) whether the confession or other statement was ""duly made"", tha"
sikkim_2018_117464773,declarations_confessions,confession,"undersection 164, and (ii) whether the confession or other statement, duly made, was prop"
sikkim_2018_117464773,declarations_confessions,confession,agistrate of any rank could depose to a confession made by an accused so long as it was no
sikkim_2018_117464773,declarations_confessions,confession,supposed to have said or asking for the confession to be vouched by any signature. the ran
sikkim_2018_117464773,declarations_confessions,confession,equirements of section 364(3) makes the confession inadmissible.it would also reiterated t
sikkim_2018_117464773,declarations_confessions,confession,ate government to record a statement or confession undersection 164of the code of criminal
sikkim_2018_117464773,declarations_confessions,confession,l procedure had purported to record the confession of the accused undersection 164. the on
sikkim_2018_117464773,declarations_confessions,confession,in the course of investigation record a confession except in the manner laid down insectio
sikkim_2018_117464773,declarations_confessions,confession,insection 164. the power to record the confession had obviously been given so that the co
sikkim_2018_117464773,declarations_confessions,confession,on had obviously been given so that the confession might be proved by the record of it mad
sikkim_2018_117464773,declarations_confessions,confession,"n the manner laid down. if proof of the confession by other means was permissible, the who"
sikkim_2018_117464773,declarations_confessions,confession,d bysection 164to record a statement or confession is not one which must be exercised. the
sikkim_2018_117464773,declarations_confessions,confession,"showed that in recording a statement or confession undersection 164, it was not obligatory"
sikkim_2018_117464773,declarations_confessions,confession,f the court before which a statement or confession of an accused person purporting to be r
sikkim_2018_117464773,declarations_confessions,confession,equires the magistrate before recording confession to explain to the person making confess
sikkim_2018_117464773,declarations_confessions,confession,fession to explain to the person making confession that he is not bound to make a confessi
sikkim_2018_117464773,declarations_confessions,confession,nfession that he is not bound to make a confession and if he does so it may be used as evi
sikkim_2018_117464773,declarations_confessions,confession,t it is being made voluntarily then the confession will be recorded by the magistrate. it
sikkim_2018_117464773,declarations_confessions,confession,ve and non compliance of it renders the confession inadmissible in evidence. section 463 (
sikkim_2018_117464773,declarations_confessions,confession,the questions and answers regarding the confession have not been recorded evidence can be
sikkim_2018_117464773,declarations_confessions,confession,ate in detail to appreciate whether the confession was voluntary or not and being satisfie
sikkim_2018_117464773,declarations_confessions,confession,o hold that the defect in recording the confession in appropriate form prescribed can be c
sikkim_2018_117464773,declarations_confessions,confession,"ses only and not to an accused making a confession. section 164(2): ""such statements shall"
sikkim_2018_117464773,declarations_confessions,confession,art of the police officer recording the confession to explain to the person making it that
sikkim_2018_117464773,declarations_confessions,confession,aking it that he is not bound to make a confession and to give a statutory warning that if
sikkim_2018_117464773,declarations_confessions,confession,"a further safeguard to ensure that the confession in voluntary, a new sub-clause has been"
sikkim_2018_117464773,declarations_confessions,confession,expresses his unwillingness to make the confession when produced before the magistrate. th
sikkim_2018_117464773,declarations_confessions,confession,of sikkim v. suren rai) recording of a confession by a magistrate undersection 164of the
sikkim_2018_117464773,declarations_confessions,confession,g the case under thetada actcan get the confession or statement of a person indicted with
sikkim_2018_117464773,declarations_confessions,confession,of the tada act and empowered to record confession. 262. the net result is that any confes
sikkim_2018_117464773,declarations_confessions,confession,ession. 262. the net result is that any confession or statement of a person under thetada
sikkim_2018_117464773,declarations_confessions,confession,istrate who are empowered to record any confession undersection 164(1)in view of sub-secti
sikkim_2018_117464773,declarations_confessions,confession,"for the magistrate, after recording the confession, to obtain the signature of the accused"
sikkim_2018_117464773,declarations_confessions,confession,"ain the signature of the accused on the confession recorded by him, that confession could"
sikkim_2018_117464773,declarations_confessions,confession,"on the confession recorded by him, that confession could not be admitted in evidence and t"
sikkim_2018_117464773,declarations_confessions,confession,ng section 463 of the code ineffective. confession of nalini (a-1) runs into 18 pages. the
sikkim_2018_117464773,declarations_confessions,confession,that in case the court before whom the confession so recorded is tendered in evidence fin
sikkim_2018_117464773,declarations_confessions,confession,"(2), (3) and (4) exclusively relates to confession, sub-section (5) thereof relates to man"
sikkim_2018_117464773,declarations_confessions,confession,kkim v. suren rai) statement other than confession and therefore necessarily not the metho
sikkim_2018_117464773,declarations_confessions,confession,"intent of using the words ""other than a confession"" 109. in thecriminal procedure code, 18"
sikkim_2018_117464773,declarations_confessions,confession,"to statement of witnesses and the word ""confession"" while referring to confessions of the"
sikkim_2018_117464773,declarations_confessions,confession,on 164cr.p.c. provides for recording of confession by accused persons and statements by an
sikkim_2018_117464773,declarations_confessions,confession,ection 281cr.p.c. statements other than confession are required to be recorded in the mann
sikkim_2018_117464773,declarations_confessions,confession,"oing so must, before recording any such confession, explain to the accused that he is not"
sikkim_2018_117464773,declarations_confessions,confession,"accused that he is not bound to make a confession and that, if he does so it may be used"
sikkim_2018_117464773,declarations_confessions,confession,it evident that a statement other than confession is to be recorded by the magistrate in
sikkim_2018_117464773,declarations_confessions,confession,. there is no provision for recording a confession on oath. it is quite evident thatsectio
sikkim_2018_117464773,declarations_confessions,confession,to an accused person while recording a confession under the provision ofsection 164cr.p.c
sikkim_2018_117464773,declarations_confessions,confession,section 164(4)cr.p.c. provides that the confession shall be recorded in the manner provide
sikkim_2018_117464773,declarations_confessions,confession,"f oath upon an accused while taking his confession. the provision ofsection 164cr.p.c., mu"
sikkim_2018_117464773,declarations_confessions,confession,orollary a magistrate while recording a confession would not be recording evidence and thu
sikkim_2018_117464773,declarations_confessions,confession,and that the magistrate while recording confession does not have the power to administer o
sikkim_2018_117464773,declarations_confessions,confession,court and not upon an accused making a confession. the specific bar undersection 4 (2)of
sikkim_2018_117464773,declarations_confessions,confession,on of oath on accused while recording a confession undersection 164cr.p.c. which is prohib
sikkim_2018_117464773,declarations_confessions,confession,provides that the court before which a confession or other statement of an accused person
sikkim_2018_117464773,declarations_confessions,confession,of cr.p.c. (v) if any court in which a confession recorded undersections 164and281cr.p.c.
sikkim_2018_117464773,declarations_confessions,confession,h by the magistrate while recording the confession it shall take evidence that such person
sikkim_2018_117464773,declarations_confessions,confession,evidence that such person duly made the confession recorded. the recording of the confessi
sikkim_2018_117464773,declarations_confessions,confession,nfession recorded. the recording of the confession is mandatory and failure to record the
sikkim_2018_117464773,declarations_confessions,confession,is mandatory and failure to record the confession cannot be cured undersection 463cr.p.c.
sikkim_2018_117464773,declarations_confessions,confession,ion 463cr.p.c. if it is proved that the confession was duly recorded thensection 463cr.p.c
sikkim_2018_117464773,declarations_confessions,confession,ot be complied with while recording the confession. (ix) when the voluntariness of the con
sikkim_2018_117464773,declarations_confessions,confession,ion. (ix) when the voluntariness of the confession recorded by the magistrate is establish
sikkim_2018_117464773,declarations_confessions,confession,of the magistrate in recording the said confession in the manner provided133criminal appea
sikkim_2018_117464773,declarations_confessions,confession,f procedure in recording statement or a confession undersection 164and281cr.p.c. to unders
sikkim_2018_117464773,declarations_confessions,confession,"to distinguish between (a) whether the confession or other statement was ""duly made"" afte"
sikkim_2018_117464773,declarations_confessions,confession,"ons undersection 164and (b) whether the confession or other statement, duly made, was prop"
sikkim_2018_117464773,declarations_confessions,confession,"of defect i.e. defects in recording the confession or other statement, duly made, that was"
sikkim_2018_117464773,declarations_confessions,confession,bstantial illegality of not recording a confession as mandated bysection 164cr.p.c. as opp
sikkim_2018_117464773,declarations_confessions,confession,"oath on an accused while recording his confession is prohibited, unlawful and illegal but"
sikkim_2018_117464773,declarations_confessions,confession,of oath upon an accused while recording confession has a direct bearing on the voluntarine
sikkim_2018_117464773,declarations_confessions,confession,ect bearing on the voluntariness of the confession and voluntariness is sacrosanct. let us
sikkim_2018_117464773,procedural_docs,ex,"be done at all. therefore, recording of ex. p. 4 by p. w. 1 confessional statement"
sikkim_2018_117464773,procedural_docs,ex,"ed by section 281 cr. p. c. and as such ex, p. 4 loses its evidentiary value. more"
sikkim_2018_117464773,procedural_docs,ex,"ine against heretics as the proceeding ""ex officio"". in the first scenes of his ca"
sikkim_2018_117464773,procedural_docs,ex,"ever, he avoided a direct issue on the ""ex officio"" oath. his first case in 1609,"
sikkim_2018_117464773,procedural_docs,ex,"to answer but that he should be charged ex officio, in a cause not testamentary or"
sikkim_2018_117464773,procedural_docs,ex,"n and procedure, put laymen to answer, ""ex officio"", to penal charges. but this di"
sikkim_2018_117464773,procedural_docs,ex,"ogant and obnoxious, so its use of the ""ex officio"" oath came to share the burden"
sikkim_2018_117464773,procedural_docs,ex,"mplaint (somewhat like our information ""ex relatione"" by the attorney general)? or"
sikkim_2018_117464773,procedural_docs,ex,"attorney general)? or might the judge ""ex officio mero"" summon the accused and pu"
sikkim_2018_117464773,procedural_docs,ex,"is no objection to the oath or to the ""ex officio"" procedure, but a sanction of t"
sikkim_2018_117464773,procedural_docs,ex,"ersons, upon oath, after the extremest ""ex officio"" john lilburn, an obstreperous"
sikkim_2018_117464773,declarations_confessions,confession,nt on him to hold that the recording of confession by p.w.1 had been done by him - except
sikkim_2018_117464773,declarations_confessions,confession,"n 164 (4) cr. p. c, lays down that such confession shall be recorded in the manner provide"
sikkim_2018_117464773,declarations_confessions,confession,"hall be signed by the person making the confession and so on. in view of this provision, i"
sikkim_2018_117464773,declarations_confessions,confession,a high court would examine the judicial confession said to have been made by the accused v
sikkim_2018_117464773,declarations_confessions,confession,ion judge had chosen not to act on this confession on three grounds. the two questions put
sikkim_2018_117464773,declarations_confessions,confession,ent and the magistrate had recorded the confession knowing he himself was the committal ma
sikkim_2018_117464773,declarations_confessions,confession,"accused, in the circumstances, make the confession testimonial? (5) any statement (other t"
sikkim_2018_117464773,declarations_confessions,confession,monial? (5) any statement (other than a confession) made under sub- section (1) shall be r
sikkim_2018_117464773,declarations_confessions,confession,"orded. ""(1) if any court before which a confession or other statement of an accused person"
sikkim_2018_117464773,declarations_confessions,confession,re that the magistrate before recording confession shall explain to the person making conf
sikkim_2018_117464773,declarations_confessions,confession,sion shall explain to the person making confession that he is not bound to make a confessi
sikkim_2018_117464773,declarations_confessions,confession,nfession that he is not bound to make a confession and if he does so it may be used as evi
sikkim_2018_117464773,declarations_confessions,confession,t it is being made voluntarily then the confession will be recorded by the magistrate. the
sikkim_2018_117464773,declarations_confessions,confession,ve and non-compliance of it renders the confession inadmissible in evidence. section 463 (
sikkim_2018_117464773,declarations_confessions,confession,the questions and answers regarding the confession have not been recorded evidence can be
sikkim_2018_117464773,declarations_confessions,confession,respect of other affidavits.''   113. a confession by an accused person cannot be made the
sikkim_2018_117464773,declarations_confessions,confession,nce.       (vii) omission to record the confession in the proper form would not render the
sikkim_2018_117464773,declarations_confessions,confession,in the proper form would not render the confession inadmissible and the defect is cured un
sikkim_2018_117464773,procedural_docs,ex,to find out whether p.w.1 had recorded ex. p.4 in accordance with the provisions
sikkim_2018_117464773,procedural_docs,ex,"ional statement, deprives the statement ex. p. 4 of any evidentiary value. in this"
allahabad_2023_125146298,procedural_docs,fir,y to be filed or in every case where an fir alleging the offence under the act 1989
allahabad_2023_125146298,procedural_docs,charge sheet,isions necessarily direct for filing of charge sheet. 4.	in order to consider this issue and
allahabad_2023_125146298,procedural_docs,fir,charge-sheet in every case in which an fir is lodged alleging an offence under the
allahabad_2023_125146298,procedural_docs,fir,e-sheet in each and every case where an fir has been lodged alleging commission of
allahabad_2023_125146298,procedural_docs,fir,does not have power to order lodging of fir and investigation in respect thereof as
allahabad_2023_125146298,procedural_docs,fir,ludes registration of a complaint or an fir under the act 1989 and other relevant p
allahabad_2023_125146298,procedural_docs,fir,empowering them to order lodging of an fir and investigation in terms of section 1
allahabad_2023_125146298,procedural_docs,first information report,minary inquiry before registration of a first information report contrary to the provisions contained in
allahabad_2023_125146298,procedural_docs,fir,"under the act 1989 to order lodging of fir and investigation, this power cannot be"
allahabad_2023_125146298,procedural_docs,fir,ed police officer does not register the fir and the superintendent of police also a
allahabad_2023_125146298,procedural_docs,fir,is situation. the authority to lodge an fir is distinct from the authority to take
allahabad_2023_125146298,procedural_docs,fir,proceedings but not to order lodging of fir and investigation appears unreasonable
allahabad_2023_125146298,procedural_docs,fir,ho of ps concerned refuses to lodge the fir and an application is submitted before
allahabad_2023_125146298,procedural_docs,fir,"rintendent of police in not lodging the fir, if there is no power with the exclusiv"
allahabad_2023_125146298,procedural_docs,fir,special court to order lodging of such fir? there is nothing in the act 1989 or th
allahabad_2023_125146298,procedural_docs,fir,t/special court to order registering of fir and its investigation in view ofsection
allahabad_2023_125146298,procedural_docs,fir,he special court to order lodging of an fir and to investigate the offence mentione
allahabad_2023_125146298,procedural_docs,fir,code 1973 thy can also order lodging of fir and investigation where the offence all
allahabad_2023_125146298,procedural_docs,fir,of code 1973 they can order lodging of fir and investigation into an offence under
allahabad_2023_125146298,procedural_docs,fir,"ence of gang-rape, as is alleged in the fir, is referable tosection 376-dipc and ca"
allahabad_2023_125146298,procedural_docs,fir,"89.section 506ipc, as is alleged in the fir, is referable to schedule read with 3(2"
allahabad_2023_125146298,procedural_docs,first information report,rmant; (b) to register a complaint or a first information report under this act and other relevant provi
allahabad_2023_125146298,procedural_docs,charge sheet,) to conduct the investigation and file charge sheet in the special court or the exclusive s
allahabad_2023_125146298,procedural_docs,charge sheet,e concerned police station shall file a charge sheet in the special court or the special cou
allahabad_2023_125146298,procedural_docs,charge sheet,"o months from the date of filing of the charge sheet."" ""5. information to police officer in-"
jaipur_2019_18158404,legal_deeds,receipt,ition that was available at the time of receipt of such recommendations. there is some
jaipur_2019_18158404,legal_deeds,receipt,s could not have been withheld to await receipt of recommen- dations to all the posts.
jaipur_2019_18158404,legal_deeds,receipt,h an or- der or circular; (b) await the receipt of all recommendations for 3 months and
delhidc_2019_107578702,scientific_reports,medical,"an enquiry was
conducted by secretary (medical), govt. of nct of delhi at the instance"
delhidc_2019_107578702,scientific_reports,medical,"here there are two different schools of medical
practice, both having recognition among"
delhidc_2019_107578702,scientific_reports,medical,"in cases against hospitals and doctors. medical
science has conferred great benefits on"
delhidc_2019_107578702,scientific_reports,medical,"way."" (2) negligence in the context of medical profession necessarily calls for a
trea"
delhidc_2019_107578702,scientific_reports,medical,"ot proof of
negligence on the part of a medical professional. so long as a doctor
follo"
delhidc_2019_107578702,scientific_reports,medical,"or
follows a practice acceptable to the medical profession of that day, he
cannot be he"
delhidc_2019_107578702,scientific_reports,medical,"of
      error.   in     the context of medical profession, the negligence means"
delhidc_2019_107578702,scientific_reports,medical,"not proof of negligence on the part of medical professional. so
      long as the doct"
delhidc_2019_107578702,scientific_reports,medical,"doctor follows a practice acceptable to medical profession of
      that day. the docto"
delhidc_2019_107578702,scientific_reports,medical,"reme court
      and this commission on medical negligence. 26.          it is submitte"
delhidc_2019_107578702,scientific_reports,medical,"d by
ld. counsel for plaintiff which is medical text from the book titled principles
of"
delhidc_2019_107578702,scientific_reports,medical,"e was not in working order. the correct
medical record and notes which were in special"
delhidc_2019_107578702,scientific_reports,medical,"endants have tampered with the original
medical record of the patient/deceased. 31."
delhidc_2019_107578702,scientific_reports,medical,"n ex.pa/15 letter from joint secretary, medical to joint
director, cbi dated 10.12.1995"
delhidc_2019_107578702,scientific_reports,medical,"ence it cannot be said that due to such medical condition the
patient could have suffer"
delhidc_2019_107578702,scientific_reports,medical,"ient for a period of half an hour. such
medical facility was required to be arranged by"
